Country/Region,Region,Year,Business Tax Rate,Days to Start Business,Ease of Business,Hours to do Tax,Lending Interest
Honduras,The Americas,12/1/2005,44%,62,0,424,0.188
Guatemala,The Americas,12/1/2005,39%,39,0,344,0.13
Cayman Islands,The Americas,12/1/2006,0%,0,0,0,0
Sint Maarten (Dutch part),The Americas,12/1/2006,0%,0,0,0,0
Turks and Caicos Islands,The Americas,12/1/2006,0%,0,0,0,0
St. Kitts and Nevis,The Americas,12/1/2006,52%,19,0,172,0.093
Cuba,The Americas,12/1/2006,0%,0,0,0,0
Canada,The Americas,12/1/2006,45%,3,0,119,0.058
Aruba,The Americas,12/1/2006,0%,0,0,0,0.113
Puerto Rico,The Americas,12/1/2006,58%,7,0,140,0
Barbados,The Americas,12/1/2006,0%,0,0,0,0.103
Bermuda,The Americas,12/1/2006,0%,0,0,0,0
Curacao,The Americas,12/1/2006,0%,0,0,0,0
United States,The Americas,12/1/2006,47%,6,0,325,0.08
Dominica,The Americas,12/1/2006,37%,14,0,147,0.095
Trinidad and Tobago,The Americas,12/1/2006,37%,43,0,210,0.109
Greenland,The Americas,12/1/2006,0%,0,0,0,0
"Bahamas, The",The Americas,12/1/2006,0%,0,0,0,0.055
Uruguay,The Americas,12/1/2006,71%,43,0,304,0.093
Chile,The Americas,12/1/2006,25%,27,0,316,0.08
Jamaica,The Americas,12/1/2006,50%,8,0,414,0.176
Brazil,The Americas,12/1/2006,69%,149,0,"2,600",0.508
St. Lucia,The Americas,12/1/2006,34%,20,0,71,0.108
Costa Rica,The Americas,12/1/2006,55%,77,0,402,0.222
St. Vincent and the Grenadines,The Americas,12/1/2006,45%,12,0,76,0.097
Argentina,The Americas,12/1/2006,108%,30,0,453,0.086
Antigua and Barbuda,The Americas,12/1/2006,48%,21,0,184,0.109
St. Martin (French part),The Americas,12/1/2006,0%,0,0,0,0
Grenada,The Americas,12/1/2006,45%,20,0,140,0.099
Suriname,The Americas,12/1/2006,28%,694,0,199,0.156
El Salvador,The Americas,12/1/2006,35%,26,0,320,0
Colombia,The Americas,12/1/2006,84%,43,0,456,0.129
Mexico,The Americas,12/1/2006,53%,25,0,560,0.075
Guyana,The Americas,12/1/2006,39%,41,0,288,0.145
Peru,The Americas,12/1/2006,38%,72,0,424,0.239
Venezuela,The Americas,12/1/2006,50%,141,0,864,0.155
Panama,The Americas,12/1/2006,44%,18,0,560,0.084
Dominican Republic,The Americas,12/1/2006,36%,72,0,286,0.195
Ecuador,The Americas,12/1/2006,35%,65,0,600,0.098
Paraguay,The Americas,12/1/2006,45%,74,0,328,0.301
Nicaragua,The Americas,12/1/2006,64%,39,0,240,0.116
Belize,The Americas,12/1/2006,35%,45,0,147,0.142
Haiti,The Americas,12/1/2006,40%,202,0,184,0.264
Bolivia,The Americas,12/1/2006,80%,50,0,"1,080",0.119
Honduras,The Americas,12/1/2006,44%,44,0,424,0.174
Guatemala,The Americas,12/1/2006,39%,30,0,344,0.128
Turks and Caicos Islands,The Americas,12/1/2007,0%,0,0,0,0
Dominica,The Americas,12/1/2007,37%,14,0,147,0.092
St. Kitts and Nevis,The Americas,12/1/2007,52%,19,0,172,0.093
Sint Maarten (Dutch part),The Americas,12/1/2007,0%,0,0,0,0
Cuba,The Americas,12/1/2007,0%,0,0,0,0
Canada,The Americas,12/1/2007,44%,3,0,119,0.061
Aruba,The Americas,12/1/2007,0%,0,0,0,0.11
Puerto Rico,The Americas,12/1/2007,58%,7,0,140,0
Barbados,The Americas,12/1/2007,0%,0,0,0,0.108
Curacao,The Americas,12/1/2007,0%,0,0,0,0
Bermuda,The Americas,12/1/2007,0%,0,0,0,0
Cayman Islands,The Americas,12/1/2007,0%,0,0,0,0
United States,The Americas,12/1/2007,46%,6,0,325,0.081
Trinidad and Tobago,The Americas,12/1/2007,33%,43,0,210,0.118
Greenland,The Americas,12/1/2007,0%,0,0,0,0
"Bahamas, The",The Americas,12/1/2007,45%,31,0,58,0.055
Uruguay,The Americas,12/1/2007,71%,44,0,304,0.089
Chile,The Americas,12/1/2007,25%,27,0,316,0.087
Jamaica,The Americas,12/1/2007,50%,8,0,414,0.172
Brazil,The Americas,12/1/2007,69%,149,0,"2,600",0.437
St. Lucia,The Americas,12/1/2007,34%,20,0,71,0.101
Argentina,The Americas,12/1/2007,108%,30,0,453,0.111
St. Martin (French part),The Americas,12/1/2007,0%,0,0,0,0
Costa Rica,The Americas,12/1/2007,55%,77,0,402,0.128
St. Vincent and the Grenadines,The Americas,12/1/2007,45%,12,0,76,0.096
Antigua and Barbuda,The Americas,12/1/2007,46%,21,0,184,0.104
Suriname,The Americas,12/1/2007,28%,694,0,199,0.138
Grenada,The Americas,12/1/2007,45%,20,0,140,0.098
El Salvador,The Americas,12/1/2007,35%,22,0,320,0
Colombia,The Americas,12/1/2007,84%,42,0,268,0.154
Peru,The Americas,12/1/2007,38%,72,0,424,0.229
Mexico,The Americas,12/1/2007,52%,25,0,485,0.076
Panama,The Americas,12/1/2007,45%,18,0,482,0.083
Guyana,The Americas,12/1/2007,39%,37,0,288,0.146
Venezuela,The Americas,12/1/2007,54%,141,0,864,0.171
Dominican Republic,The Americas,12/1/2007,40%,22,0,286,0.158
Ecuador,The Americas,12/1/2007,35%,65,0,600,0
Paraguay,The Americas,12/1/2007,35%,35,0,328,0.25
Nicaragua,The Americas,12/1/2007,64%,39,0,240,0.13
Belize,The Americas,12/1/2007,35%,44,0,147,0.143
Haiti,The Americas,12/1/2007,40%,202,0,184,0.231
Bolivia,The Americas,12/1/2007,80%,50,0,"1,080",0.129
Honduras,The Americas,12/1/2007,44%,21,0,424,0.166
Guatemala,The Americas,12/1/2007,37%,34,0,344,0.128
Cayman Islands,The Americas,12/1/2008,0%,0,0,0,0
Turks and Caicos Islands,The Americas,12/1/2008,0%,0,0,0,0
Dominica,The Americas,12/1/2008,37%,13,0,117,0.091
St. Kitts and Nevis,The Americas,12/1/2008,53%,19,0,172,0.087
Cuba,The Americas,12/1/2008,0%,0,0,0,0
Aruba,The Americas,12/1/2008,0%,0,0,0,0.112
Canada,The Americas,12/1/2008,44%,5,0,119,0.047
Puerto Rico,The Americas,12/1/2008,61%,7,0,218,0
Sint Maarten (Dutch part),The Americas,12/1/2008,0%,0,0,0,0
Barbados,The Americas,12/1/2008,0%,0,0,0,0.1
Bermuda,The Americas,12/1/2008,0%,0,0,0,0
Curacao,The Americas,12/1/2008,0%,0,0,0,0
United States,The Americas,12/1/2008,46%,5,0,187,0.051
Trinidad and Tobago,The Americas,12/1/2008,33%,43,0,210,0.124
Greenland,The Americas,12/1/2008,0%,0,0,0,0
Uruguay,The Americas,12/1/2008,43%,44,0,336,0.124
Chile,The Americas,12/1/2008,25%,27,0,316,0.133
Brazil,The Americas,12/1/2008,68%,149,0,"2,600",0.473
Jamaica,The Americas,12/1/2008,50%,8,0,414,0.168
"Bahamas, The",The Americas,12/1/2008,45%,31,0,58,0.055
Costa Rica,The Americas,12/1/2008,55%,60,0,282,0.158
St. Lucia,The Americas,12/1/2008,34%,20,0,61,0.101
Argentina,The Americas,12/1/2008,108%,31,0,453,0.195
St. Martin (French part),The Americas,12/1/2008,0%,0,0,0,0
St. Vincent and the Grenadines,The Americas,12/1/2008,43%,12,0,117,0.095
Antigua and Barbuda,The Americas,12/1/2008,46%,21,0,207,0.104
Suriname,The Americas,12/1/2008,28%,694,0,199,0.122
Grenada,The Americas,12/1/2008,45%,20,0,140,0.095
Colombia,The Americas,12/1/2008,80%,36,0,256,0.172
Mexico,The Americas,12/1/2008,52%,26,0,549,0.087
El Salvador,The Americas,12/1/2008,35%,17,0,320,0
Peru,The Americas,12/1/2008,38%,65,0,424,0.237
Venezuela,The Americas,12/1/2008,56%,141,0,864,0.224
Panama,The Americas,12/1/2008,44%,12,0,482,0.082
Guyana,The Americas,12/1/2008,39%,39,0,288,0.146
Ecuador,The Americas,12/1/2008,35%,65,0,600,0
Dominican Republic,The Americas,12/1/2008,35%,19,0,480,0.199
Paraguay,The Americas,12/1/2008,35%,35,0,328,0.258
Nicaragua,The Americas,12/1/2008,63%,39,0,240,0.132
Belize,The Americas,12/1/2008,33%,44,0,147,0.141
Haiti,The Americas,12/1/2008,40%,195,0,184,0.178
Bolivia,The Americas,12/1/2008,80%,50,0,"1,080",0.139
Honduras,The Americas,12/1/2008,44%,20,0,224,0.179
Guatemala,The Americas,12/1/2008,41%,34,0,344,0.134
Turks and Caicos Islands,The Americas,12/1/2009,0%,0,0,0,0
Dominica,The Americas,12/1/2009,37%,13,0,117,0.1
St. Kitts and Nevis,The Americas,12/1/2009,53%,19,0,155,0.088
Sint Maarten (Dutch part),The Americas,12/1/2009,0%,0,0,0,0
Cuba,The Americas,12/1/2009,0%,0,0,0,0
Aruba,The Americas,12/1/2009,0%,0,0,0,0.108
Canada,The Americas,12/1/2009,42%,5,0,119,0.024
Puerto Rico,The Americas,12/1/2009,61%,7,0,218,0
Bermuda,The Americas,12/1/2009,0%,0,0,0,0
Barbados,The Americas,12/1/2009,0%,0,0,0,0.092
Curacao,The Americas,12/1/2009,0%,0,0,0,0
United States,The Americas,12/1/2009,46%,5,0,187,0.033
Chile,The Americas,12/1/2009,25%,27,0,316,0.073
Trinidad and Tobago,The Americas,12/1/2009,33%,43,0,210,0.119
Uruguay,The Americas,12/1/2009,42%,65,0,336,0.153
Cayman Islands,The Americas,12/1/2009,0%,0,0,0,0
Greenland,The Americas,12/1/2009,0%,0,0,0,0
Brazil,The Americas,12/1/2009,66%,119,0,"2,600",0.447
Jamaica,The Americas,12/1/2009,50%,8,0,414,0.164
"Bahamas, The",The Americas,12/1/2009,45%,31,0,58,0.055
Costa Rica,The Americas,12/1/2009,55%,60,0,282,0.197
St. Vincent and the Grenadines,The Americas,12/1/2009,41%,11,0,111,0.092
St. Lucia,The Americas,12/1/2009,34%,14,0,92,0.106
Argentina,The Americas,12/1/2009,108%,26,0,453,0.157
Antigua and Barbuda,The Americas,12/1/2009,41%,21,0,207,0.101
St. Martin (French part),The Americas,12/1/2009,0%,0,0,0,0
Suriname,The Americas,12/1/2009,28%,694,0,199,0.117
Grenada,The Americas,12/1/2009,45%,20,0,140,0.11
Colombia,The Americas,12/1/2009,80%,20,0,208,0.13
Mexico,The Americas,12/1/2009,51%,11,0,517,0.071
El Salvador,The Americas,12/1/2009,35%,17,0,320,0
Peru,The Americas,12/1/2009,37%,41,0,380,0.21
Venezuela,The Americas,12/1/2009,60%,141,0,864,0.199
Panama,The Americas,12/1/2009,44%,12,0,482,0.082
Guyana,The Americas,12/1/2009,39%,30,0,288,0.145
Dominican Republic,The Americas,12/1/2009,38%,13,0,324,0.181
Ecuador,The Americas,12/1/2009,35%,64,0,600,0
Nicaragua,The Americas,12/1/2009,63%,39,0,240,0.14
Paraguay,The Americas,12/1/2009,35%,35,0,328,0.283
Belize,The Americas,12/1/2009,33%,44,0,147,0.141
Haiti,The Americas,12/1/2009,40%,195,0,184,0.173
Bolivia,The Americas,12/1/2009,80%,50,0,"1,080",0.124
Honduras,The Americas,12/1/2009,44%,14,0,224,0.194
Guatemala,The Americas,12/1/2009,41%,37,0,344,0.138
Sint Maarten (Dutch part),The Americas,12/1/2010,0%,0,0,0,0
Turks and Caicos Islands,The Americas,12/1/2010,0%,0,0,0,0
St. Kitts and Nevis,The Americas,12/1/2010,53%,19,0,155,0.086
Cuba,The Americas,12/1/2010,0%,0,0,0,0
Aruba,The Americas,12/1/2010,0%,0,0,0,0.107
Puerto Rico,The Americas,12/1/2010,64%,7,0,218,0
Canada,The Americas,12/1/2010,28%,5,0,131,0.026
Bermuda,The Americas,12/1/2010,0%,0,0,0,0
Dominica,The Americas,12/1/2010,37%,13,0,117,0.095
Barbados,The Americas,12/1/2010,0%,0,0,0,0.087
United States,The Americas,12/1/2010,47%,5,0,187,0.033
Curacao,The Americas,12/1/2010,0%,0,0,0,0
Chile,The Americas,12/1/2010,25%,22,0,316,0.048
Cayman Islands,The Americas,12/1/2010,0%,0,0,0,0
Trinidad and Tobago,The Americas,12/1/2010,33%,41,0,210,0.093
Greenland,The Americas,12/1/2010,0%,0,0,0,0
Jamaica,The Americas,12/1/2010,49%,8,0,414,0.205
Uruguay,The Americas,12/1/2010,42%,65,0,336,0.103
Brazil,The Americas,12/1/2010,66%,119,0,"2,600",0.4
St. Lucia,The Americas,12/1/2010,34%,14,0,92,0.106
"Bahamas, The",The Americas,12/1/2010,45%,24,0,58,0.055
Costa Rica,The Americas,12/1/2010,55%,60,0,272,0.171
St. Vincent and the Grenadines,The Americas,12/1/2010,39%,10,0,111,0.092
Argentina,The Americas,12/1/2010,108%,25,0,453,0.106
Antigua and Barbuda,The Americas,12/1/2010,41%,21,0,207,0.11
St. Martin (French part),The Americas,12/1/2010,0%,0,0,0,0
Suriname,The Americas,12/1/2010,28%,694,0,199,0.116
Grenada,The Americas,12/1/2010,45%,15,0,140,0.106
El Salvador,The Americas,12/1/2010,35%,17,0,320,0
Colombia,The Americas,12/1/2010,80%,14,0,208,0.094
Mexico,The Americas,12/1/2010,51%,7,0,404,0.053
Panama,The Americas,12/1/2010,44%,9,0,482,0.077
Peru,The Americas,12/1/2010,37%,26,0,380,0.19
Venezuela,The Americas,12/1/2010,52%,141,0,864,0.183
Guyana,The Americas,12/1/2010,39%,24,0,288,0.145
Dominican Republic,The Americas,12/1/2010,40%,19,0,324,0.121
Ecuador,The Americas,12/1/2010,35%,56,0,654,0
Paraguay,The Americas,12/1/2010,35%,35,0,311,0.26
Belize,The Americas,12/1/2010,33%,44,0,147,0.139
Nicaragua,The Americas,12/1/2010,63%,39,0,222,0.133
Bolivia,The Americas,12/1/2010,80%,49,0,"1,080",0.099
Haiti,The Americas,12/1/2010,40%,105,0,184,0.175
Honduras,The Americas,12/1/2010,44%,14,0,224,0.189
Guatemala,The Americas,12/1/2010,41%,37,0,344,0.133
Sint Maarten (Dutch part),The Americas,12/1/2011,0%,0,0,0,0
Turks and Caicos Islands,The Americas,12/1/2011,0%,0,0,0,0
Dominica,The Americas,12/1/2011,37%,12,0,117,0.088
St. Kitts and Nevis,The Americas,12/1/2011,53%,19,0,203,0.094
Cuba,The Americas,12/1/2011,0%,0,0,0,0
Aruba,The Americas,12/1/2011,0%,0,0,0,0.097
Puerto Rico,The Americas,12/1/2011,63%,6,0,218,0
Canada,The Americas,12/1/2011,26%,5,0,131,0.03
Bermuda,The Americas,12/1/2011,0%,0,0,0,0
Barbados,The Americas,12/1/2011,41%,18,0,245,0.087
Curacao,The Americas,12/1/2011,0%,0,0,0,0
United States,The Americas,12/1/2011,47%,5,0,187,0.033
Greenland,The Americas,12/1/2011,0%,0,0,0,0
Chile,The Americas,12/1/2011,25%,8,0,316,0.09
Cayman Islands,The Americas,12/1/2011,0%,0,0,0,0
Trinidad and Tobago,The Americas,12/1/2011,29%,41,0,210,0.08
Brazil,The Americas,12/1/2011,66%,119,0,"2,600",0.439
Jamaica,The Americas,12/1/2011,44%,7,0,414,0.195
"Bahamas, The",The Americas,12/1/2011,47%,24,0,58,0.051
Uruguay,The Americas,12/1/2011,42%,7,0,336,0.098
St. Lucia,The Americas,12/1/2011,34%,15,0,92,0.1
Costa Rica,The Americas,12/1/2011,55%,60,0,246,0.161
St. Vincent and the Grenadines,The Americas,12/1/2011,39%,10,0,111,0.091
Argentina,The Americas,12/1/2011,108%,25,0,415,0.141
Antigua and Barbuda,The Americas,12/1/2011,41%,21,0,207,0.109
St. Martin (French part),The Americas,12/1/2011,0%,0,0,0,0
Suriname,The Americas,12/1/2011,28%,694,0,199,0.118
Grenada,The Americas,12/1/2011,45%,15,0,140,0.107
Colombia,The Americas,12/1/2011,76%,14,0,193,0.112
Mexico,The Americas,12/1/2011,53%,6,0,347,0.049
El Salvador,The Americas,12/1/2011,35%,17,0,320,0
Venezuela,The Americas,12/1/2011,63%,141,0,864,0.172
Peru,The Americas,12/1/2011,37%,25,0,309,0.187
Panama,The Americas,12/1/2011,44%,8,0,482,0.069
Guyana,The Americas,12/1/2011,36%,20,0,263,0.145
Ecuador,The Americas,12/1/2011,35%,56,0,654,0
Dominican Republic,The Americas,12/1/2011,41%,19,0,324,0.156
Paraguay,The Americas,12/1/2011,35%,35,0,387,0.174
Nicaragua,The Americas,12/1/2011,67%,39,0,207,0.105
Belize,The Americas,12/1/2011,33%,44,0,147,0.134
Haiti,The Americas,12/1/2011,40%,105,0,184,0.116
Bolivia,The Americas,12/1/2011,80%,49,0,"1,080",0.109
Honduras,The Americas,12/1/2011,44%,14,0,224,0.186
Guatemala,The Americas,12/1/2011,41%,37,0,344,0.134
Sint Maarten (Dutch part),The Americas,12/1/2012,0%,0,0,0,0
Turks and Caicos Islands,The Americas,12/1/2012,0%,0,0,0,0
Dominica,The Americas,12/1/2012,37%,12,69,117,0.09
St. Kitts and Nevis,The Americas,12/1/2012,52%,19,97,203,0.087
Aruba,The Americas,12/1/2012,0%,0,0,0,0.092
Cuba,The Americas,12/1/2012,0%,0,0,0,0
Puerto Rico,The Americas,12/1/2012,51%,6,37,218,0
Canada,The Americas,12/1/2012,25%,5,17,131,0.03
Bermuda,The Americas,12/1/2012,0%,0,0,0,0
Cayman Islands,The Americas,12/1/2012,0%,0,0,0,0
Curacao,The Americas,12/1/2012,0%,0,0,0,0
Barbados,The Americas,12/1/2012,41%,18,84,237,0.087
United States,The Americas,12/1/2012,46%,5,4,175,0.033
Greenland,The Americas,12/1/2012,0%,0,0,0,0
Chile,The Americas,12/1/2012,28%,8,34,291,0.101
Trinidad and Tobago,The Americas,12/1/2012,29%,41,63,210,0.077
Brazil,The Americas,12/1/2012,69%,119,118,"2,600",0.366
Jamaica,The Americas,12/1/2012,44%,7,91,368,0.176
"Bahamas, The",The Americas,12/1/2012,47%,24,76,58,0.048
Uruguay,The Americas,12/1/2012,42%,7,85,310,0.112
Costa Rica,The Americas,12/1/2012,55%,60,109,226,0.182
St. Lucia,The Americas,12/1/2012,35%,15,59,92,0.095
St. Martin (French part),The Americas,12/1/2012,0%,0,0,0,0
St. Vincent and the Grenadines,The Americas,12/1/2012,39%,10,75,111,0.094
Argentina,The Americas,12/1/2012,108%,25,121,405,0.141
Antigua and Barbuda,The Americas,12/1/2012,41%,21,66,207,0.102
Suriname,The Americas,12/1/2012,28%,694,165,199,0.117
Grenada,The Americas,12/1/2012,45%,15,102,140,0.097
Colombia,The Americas,12/1/2012,76%,15,42,203,0.126
Mexico,The Americas,12/1/2012,53%,6,51,337,0.047
El Salvador,The Americas,12/1/2012,35%,17,115,320,0
Peru,The Americas,12/1/2012,36%,25,39,293,0.192
Venezuela,The Americas,12/1/2012,62%,144,180,792,0.164
Panama,The Americas,12/1/2012,41%,7,61,431,0.069
Guyana,The Americas,12/1/2012,36%,20,113,263,0.139
Dominican Republic,The Americas,12/1/2012,43%,19,112,324,0.155
Ecuador,The Americas,12/1/2012,35%,56,134,654,0
Nicaragua,The Americas,12/1/2012,65%,39,123,207,0.12
Paraguay,The Americas,12/1/2012,35%,35,107,387,0.172
Belize,The Americas,12/1/2012,33%,44,104,147,0.124
Haiti,The Americas,12/1/2012,40%,105,177,184,0.089
Bolivia,The Americas,12/1/2012,83%,49,158,"1,025",0.111
Honduras,The Americas,12/1/2012,40%,14,125,224,0.185
Guatemala,The Americas,12/1/2012,41%,40,93,332,0.135
